Ecoregion,Country,Site,Latitude,Longitude,Genus,Species,Taxon,N_min,Date,Start_decimal,STrSS,Gamete_release,DoSRtNFM,ToSS_decimal,ToSR_decimal,daylen_decimal,sunset,sunrise
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-21,20.283333333333335,1.9166666666666679,Not recorded,3,18.366666666666667,5.466666666666667,13.54,18.22,5.28
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,5.0,2016-08-22,20.083333333333332,1.7333333333333307,Bundles,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,1.0,2016-08-22,20.0,1.6499999999999986,Bundles,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,1.0,2016-08-22,20.3,1.9499999999999993,Bundles,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,4.0,2016-08-22,20.0,1.6499999999999986,Bundles,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,6.0,2016-08-22,20.3,1.9499999999999993,Bundles,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,chalcidicum,Cyphastrea  chalcidicum,1.0,2016-08-22,20.083333333333332,1.7333333333333307,Bundles,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,microphthalma,Cyphastrea  microphthalma,3.0,2016-08-22,20.583333333333332,2.2333333333333307,Bundles,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Cyphastrea,microphthalma,Cyphastrea  microphthalma,1.0,2016-08-22,20.583333333333332,2.2333333333333307,Bundles,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-22,20.466666666666665,2.1166666666666636,Not recorded,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,2.0,2016-08-22,20.8,2.4499999999999993,Not recorded,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-22,20.8,2.4499999999999993,Not recorded,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-22,20.466666666666665,2.1166666666666636,Not recorded,4,18.35,5.483333333333333,13.52,18.21,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptoseris,mycetoseroides,Leptoseris  mycetoseroides,1.0,2016-08-23,20.15,1.8166666666666664,Not recorded,5,18.333333333333332,5.483333333333333,13.51,18.2,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptoseris,mycetoseroides,Leptoseris  mycetoseroides,1.0,2016-08-23,20.15,1.8166666666666664,Not recorded,5,18.333333333333332,5.483333333333333,13.51,18.2,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptoseris,mycetoseroides,Leptoseris  mycetoseroides,1.0,2016-08-23,20.15,1.8166666666666664,Not recorded,5,18.333333333333332,5.483333333333333,13.51,18.2,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptoseris,mycetoseroides,Leptoseris  mycetoseroides,1.0,2016-08-23,20.15,1.8166666666666664,Not recorded,5,18.333333333333332,5.483333333333333,13.51,18.2,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Lithophyllon,undulatum,Lithophyllon  undulatum,1.0,2016-08-23,20.7,2.366666666666667,Not recorded,5,18.333333333333332,5.483333333333333,13.51,18.2,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Lithophyllon,undulatum,Lithophyllon  undulatum,1.0,2016-08-23,20.7,2.366666666666667,Not recorded,5,18.333333333333332,5.483333333333333,13.51,18.2,5.29
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,purpurea,Leptastrea  purpurea,1.0,2016-08-24,20.233333333333334,1.9166666666666679,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,purpurea,Leptastrea  purpurea,2.0,2016-08-24,20.233333333333334,1.9166666666666679,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,purpurea,Leptastrea  purpurea,1.0,2016-08-24,19.9,1.5833333333333321,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,purpurea,Leptastrea  purpurea,1.0,2016-08-24,19.9,1.5833333333333321,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,purpurea,Leptastrea  purpurea,1.0,2016-08-24,21.25,2.9333333333333336,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,purpurea,Leptastrea  purpurea,1.0,2016-08-24,21.25,2.9333333333333336,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,transversa,Leptastrea  transversa,1.0,2016-08-24,21.25,2.9333333333333336,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptastrea,transversa,Leptastrea  transversa,1.0,2016-08-24,21.25,2.9333333333333336,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptoseris,mycetoseroides,Leptoseris  mycetoseroides,1.0,2016-08-24,20.7,2.383333333333333,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptoseris,mycetoseroides,Leptoseris  mycetoseroides,1.0,2016-08-24,20.7,2.383333333333333,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptoseris,mycetoseroides,Leptoseris  mycetoseroides,2.0,2016-08-24,20.7,2.383333333333333,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Leptoseris,mycetoseroides,Leptoseris  mycetoseroides,1.0,2016-08-24,20.7,2.383333333333333,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Lithophyllon,undulatum,Lithophyllon  undulatum,1.0,2016-08-24,20.116666666666667,1.8000000000000007,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Lithophyllon,undulatum,Lithophyllon  undulatum,1.0,2016-08-24,20.116666666666667,1.8000000000000007,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pavona,cactus,Pavona  cactus,1.0,2016-08-24,20.65,2.333333333333332,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pavona,cactus,Pavona  cactus,3.0,2016-08-24,20.65,2.333333333333332,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pavona,cactus,Pavona  cactus,1.0,2016-08-24,20.55,2.2333333333333343,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pavona,cactus,Pavona  cactus,1.0,2016-08-24,20.5,2.1833333333333336,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pavona,cactus,Pavona  cactus,2.0,2016-08-24,20.55,2.2333333333333343,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pavona,cactus,Pavona  cactus,1.0,2016-08-24,20.5,2.1833333333333336,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pavona,cactus,Pavona  cactus,4.0,2016-08-24,20.783333333333335,2.4666666666666686,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pavona,cactus,Pavona  cactus,1.0,2016-08-24,20.783333333333335,2.4666666666666686,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pavona,decussata,Pavona  decussata,1.0,2016-08-24,20.05,1.7333333333333343,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Pavona,decussata,Pavona  decussata,1.0,2016-08-24,20.05,1.7333333333333343,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-24,20.8,2.4833333333333343,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-24,20.25,1.9333333333333336,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,1.0,2016-08-24,20.25,1.9333333333333336,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Porites,lutea,Porites  lutea,2.0,2016-08-24,20.8,2.4833333333333343,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,1.0,2016-08-24,20.383333333333333,2.0666666666666664,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,1.0,2016-08-24,20.383333333333333,2.0666666666666664,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,1.0,2016-08-24,20.416666666666668,2.1000000000000014,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,1.0,2016-08-24,20.35,2.033333333333335,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,1.0,2016-08-24,20.35,2.033333333333335,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,1.0,2016-08-24,20.416666666666668,2.1000000000000014,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,1.0,2016-08-24,20.35,2.033333333333335,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,3.0,2016-08-24,20.416666666666668,2.1000000000000014,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,1.0,2016-08-24,20.35,2.033333333333335,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,2.0,2016-08-24,20.383333333333333,2.0666666666666664,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,2.0,2016-08-24,20.383333333333333,2.0666666666666664,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Longdong,25.1187,121.9197,Psammocora,nierstraszi,Psammocora  nierstraszi,3.0,2016-08-24,20.416666666666668,2.1000000000000014,Not recorded,6,18.316666666666666,5.5,13.49,18.19,5.3
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,abdita,Favites  abdita,3.0,2010-05-05,21.5,3.133333333333333,Bundles,7,18.366666666666667,5.316666666666666,13.3,18.22,5.19
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,magnistellata,Favites  magnistellata,3.0,2010-05-05,21.333333333333332,2.966666666666665,Bundles,7,18.366666666666667,5.316666666666666,13.3,18.22,5.19
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,pentagona,Favites  pentagona,10.0,2010-05-05,21.0,2.633333333333333,Bundles,7,18.366666666666667,5.316666666666666,13.3,18.22,5.19
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Goniastrea,edwardsi,Goniastrea  edwardsi,2.0,2010-05-05,20.666666666666668,2.3000000000000007,Bundles,7,18.366666666666667,5.316666666666666,13.3,18.22,5.19
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,pentagona,Favites  pentagona,2.0,2010-05-06,21.0,2.633333333333333,Bundles,8,18.366666666666667,5.3,13.4,18.22,5.18
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,abdita,Favites  abdita,1.0,2011-04-24,21.5,3.216666666666665,Bundles,6,18.283333333333335,5.433333333333334,13.51,18.17,5.26
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,pentagona,Favites  pentagona,1.0,2011-04-24,21.5,3.216666666666665,Bundles,6,18.283333333333335,5.433333333333334,13.51,18.17,5.26
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Dipsastraea,speciosa,Dipsastraea  speciosa,2.0,2011-04-25,22.166666666666668,3.866666666666667,Bundles,7,18.3,5.433333333333334,13.52,18.18,5.26
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,abdita,Favites  abdita,1.0,2011-04-25,21.5,3.1999999999999993,Bundles,7,18.3,5.433333333333334,13.52,18.18,5.26
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,pentagona,Favites  pentagona,2.0,2011-04-25,21.5,3.1999999999999993,Bundles,7,18.3,5.433333333333334,13.52,18.18,5.26
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Goniastrea,edwardsi,Goniastrea  edwardsi,2.0,2011-04-25,22.0,3.6999999999999993,Bundles,7,18.3,5.433333333333334,13.52,18.18,5.26
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Platygyra,ryukyuensis,Platygyra  ryukyuensis,1.0,2011-04-25,21.5,3.1999999999999993,Bundles,7,18.3,5.433333333333334,13.52,18.18,5.26
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,pentagona,Favites  pentagona,1.0,2011-04-26,21.5,3.1999999999999993,Bundles,8,18.3,5.416666666666667,13.53,18.18,5.25
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Montipora,informis,Montipora  informis,6.0,2012-04-10,21.0,2.8000000000000007,Bundles,3,18.2,5.633333333333333,13.34,18.12,5.38
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Montipora,informis,Montipora  informis,1.0,2012-04-11,21.016666666666666,2.8166666666666664,Bundles,4,18.2,5.616666666666667,13.35,18.12,5.37
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Montipora,venosa,Montipora  venosa,2.0,2012-04-11,21.133333333333333,2.9333333333333336,Bundles,4,18.2,5.616666666666667,13.35,18.12,5.37
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Dipsastraea,speciosa,Dipsastraea  speciosa,1.0,2012-04-13,21.5,3.283333333333335,Bundles,6,18.216666666666665,5.583333333333333,13.38,18.13,5.35
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,pentagona,Favites  pentagona,2.0,2012-04-13,21.25,3.033333333333335,Bundles,6,18.216666666666665,5.583333333333333,13.38,18.13,5.35
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Platygyra,ryukyuensis,Platygyra  ryukyuensis,3.0,2012-04-13,21.333333333333332,3.116666666666667,Bundles,6,18.216666666666665,5.583333333333333,13.38,18.13,5.35
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Porites,*massive,Porites  *massive,1.0,2012-04-13,21.05,2.8333333333333357,Sperm,6,18.216666666666665,5.583333333333333,13.38,18.13,5.35
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Dipsastraea,pallida,Dipsastraea  pallida,1.0,2012-04-14,21.75,3.5166666666666657,Bundles,7,18.233333333333334,5.566666666666666,13.4,18.14,5.34
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Dipsastraea,speciosa,Dipsastraea  speciosa,2.0,2012-04-14,21.5,3.2666666666666657,Bundles,7,18.233333333333334,5.566666666666666,13.4,18.14,5.34
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Platygyra,daedalea,Platygyra  daedalea,7.0,2012-04-14,21.666666666666668,3.4333333333333336,Bundles,7,18.233333333333334,5.566666666666666,13.4,18.14,5.34
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Dipsastraea,speciosa,Dipsastraea  speciosa,4.0,2013-05-03,22.0,3.6499999999999986,Bundles,7,18.35,5.333333333333333,13.1,18.21,5.2
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,abdita,Favites  abdita,5.0,2013-05-03,21.75,3.3999999999999986,Bundles,7,18.35,5.333333333333333,13.1,18.21,5.2
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,pentagona,Favites  pentagona,10.0,2013-05-03,21.333333333333332,2.9833333333333307,Bundles,7,18.35,5.333333333333333,13.1,18.21,5.2
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Hydnophora,microconos,Hydnophora  microconos,1.0,2013-05-03,22.25,3.8999999999999986,Bundles,7,18.35,5.333333333333333,13.1,18.21,5.2
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Leptoria,phrygia,Leptoria  phrygia,6.0,2013-05-03,21.833333333333332,3.4833333333333307,Bundles,7,18.35,5.333333333333333,13.1,18.21,5.2
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Platygyra,daedalea,Platygyra  daedalea,3.0,2013-05-03,21.5,3.1499999999999986,Bundles,7,18.35,5.333333333333333,13.1,18.21,5.2
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Platygyra,sinensis,Platygyra  sinensis,6.0,2013-05-03,22.5,4.149999999999999,Bundles,7,18.35,5.333333333333333,13.1,18.21,5.2
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Porites,*massive,Porites  *massive,1.0,2013-05-03,21.666666666666668,3.3166666666666664,Eggs,7,18.35,5.333333333333333,13.1,18.21,5.2
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Porites,*massive,Porites  *massive,1.0,2013-05-03,21.666666666666668,3.3166666666666664,Sperm,7,18.35,5.333333333333333,13.1,18.21,5.2
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Dipsastraea,speciosa,Dipsastraea  speciosa,4.0,2013-05-04,21.666666666666668,3.3000000000000007,Bundles,8,18.366666666666667,5.316666666666666,13.3,18.22,5.19
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Platygyra,sinensis,Platygyra  sinensis,4.0,2013-05-04,22.833333333333332,4.466666666666665,Bundles,8,18.366666666666667,5.316666666666666,13.3,18.22,5.19
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Porites,*massive,Porites  *massive,1.0,2013-05-04,21.5,3.133333333333333,Sperm,8,18.366666666666667,5.316666666666666,13.3,18.22,5.19
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,abdita,Favites  abdita,1.0,2014-04-21,21.833333333333332,3.5666666666666664,Bundles,6,18.266666666666666,5.483333333333333,13.47,18.16,5.29
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,pentagona,Favites  pentagona,1.0,2014-04-21,21.833333333333332,3.5666666666666664,Bundles,6,18.266666666666666,5.483333333333333,13.47,18.16,5.29
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Dipsastraea,pallida,Dipsastraea  pallida,1.0,2014-04-22,21.916666666666668,3.633333333333333,Bundles,7,18.283333333333335,5.466666666666667,13.49,18.17,5.28
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Dipsastraea,speciosa,Dipsastraea  speciosa,6.0,2014-04-22,21.666666666666668,3.383333333333333,Bundles,7,18.283333333333335,5.466666666666667,13.49,18.17,5.28
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,abdita,Favites  abdita,2.0,2014-04-22,21.5,3.216666666666665,Bundles,7,18.283333333333335,5.466666666666667,13.49,18.17,5.28
Taiwan and coastal China,Taiwan,Lyudao,22.676,121.482,Favites,pentagona,Favites  pentagona,1.0,2014-04-22,21.666666666666668,3.383333333333333,Bundles,7,18.283333333333335,5.466666666666667,13.49,18.17,5.28
Taiwan and coastal China,Taiwan,Lyudao,22.637,121.494,Goniastrea,edwardsi,Goniastrea  edwardsi,1.0,2010-05-04,19.866666666666667,1.5166666666666657,Bundles,6,18.35,5.316666666666666,13.2,18.21,5.19
Taiwan and coastal China,Taiwan,Lyudao,22.637,121.494,Montipora,informis,Montipora  informis,5.0,2010-05-04,20.25,1.8999999999999986,Bundles,6,18.35,5.316666666666666,13.2,18.21,5.19
Taiwan and coastal China,Taiwan,Lyudao,22.637,121.494,Acropora,anthocercis,Acropora  anthocercis,3.0,2010-06-02,21.5,2.916666666666668,Bundles,5,18.583333333333332,5.133333333333334,13.27,18.35,5.8
Taiwan and coastal China,Taiwan,Lyudao,22.637,121.494,Acropora,clathrata,Acropora  clathrata,2.0,2010-06-02,22.166666666666668,3.5833333333333357,Bundles,5,18.583333333333332,5.133333333333334,13.27,18.35,5.8
